Week,Rainfall(mm/week),CloudMovementSpeed(km/h),WindSpeed(km/h),SunlightDuration(hrs/day),ExtremeWeatherDays,SoilType,TerrainType,FertilizerType,FertilizerSuitability,SoilMoisture(%),CropType,Viability,GrowthGrade
25,190,46,29,6,4,Clay,Slope,Not,No,96,Chili,Not Viable,Poor
25,190,46,29,6,4,Clay,Slope,Organic,No,97,Sweet Potato,Not Viable,Poor
25,190,46,29,6,4,Clay,Slope,NPK,No,92,Okra,Not Viable,Poor
25,190,46,29,6,4,Clay,Slope,Ammonium Sulfate,No,98,Chili,Not Viable,Poor
25,190,46,29,6,4,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
25,190,46,29,6,4,Loam,Lowland,Organic,Yes,100,Okra,Viable,Excellent
25,190,46,29,6,4,Loam,Lowland,NPK,No,100,Corn,Not Viable,Poor
25,190,46,29,6,4,Loam,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
25,190,46,29,6,4,Loam,Upland,Not,No,98,Chili,Not Viable,Poor
25,190,46,29,6,4,Loam,Upland,Organic,Yes,98,Sweet Potato,Viable,Excellent
25,190,46,29,6,4,Loam,Upland,NPK,No,94,Chili,Not Viable,Poor
25,190,46,29,6,4,Loam,Upland,Ammonium Sulfate,No,96,Okra,Not Viable,Poor
25,190,46,29,6,4,Loam,Slope,Not,No,83,Kangkung,Not Viable,Poor
25,190,46,29,6,4,Loam,Slope,Organic,Yes,87,Kangkung,Viable,Excellent
25,190,46,29,6,4,Loam,Slope,NPK,No,86,Sweet Potato,Not Viable,Poor
25,190,46,29,6,4,Loam,Slope,Ammonium Sulfate,No,88,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Lowland,Not,No,100,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Lowland,Organic,No,100,Okra,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Lowland,NPK,Yes,96,Chili,Viable,Good
26,200,48,30,5.5,4,Sandy,Lowland,Ammonium Sulfate,No,95,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Upland,Not,No,91,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Upland,Organic,No,91,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Upland,NPK,Yes,85,Kangkung,Viable,Good
26,200,48,30,5.5,4,Sandy,Upland,Ammonium Sulfate,No,88,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Slope,Not,No,76,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Slope,Organic,No,84,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Sandy,Slope,NPK,Yes,79,Kangkung,Viable,Good
26,200,48,30,5.5,4,Sandy,Slope,Ammonium Sulfate,No,80,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Lowland,Organic,No,100,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Lowland,NPK,No,100,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Upland,Not,No,100,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Upland,NPK,No,100,Okra,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Upland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Slope,Not,No,99,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Slope,Organic,No,97,Corn,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Slope,NPK,No,100,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Clay,Slope,Ammonium Sulfate,No,99,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Lowland,Not,No,100,Okra,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Lowland,Organic,Yes,100,Kangkung,Viable,Good
26,200,48,30,5.5,4,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Upland,Not,No,100,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Upland,Organic,Yes,100,Chili,Viable,Good
26,200,48,30,5.5,4,Loam,Upland,NPK,No,100,Kangkung,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Upland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Slope,Not,No,85,Sweet Potato,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Slope,Organic,Yes,95,Okra,Viable,Good
26,200,48,30,5.5,4,Loam,Slope,NPK,No,90,Chili,Not Viable,Poor
26,200,48,30,5.5,4,Loam,Slope,Ammonium Sulfate,No,86,Okra,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Lowland,Not,No,77,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Lowland,Organic,No,71,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Lowland,NPK,Yes,75,Okra,Viable,Excellent
27,150,39,22,7.4,2,Sandy,Lowland,Ammonium Sulfate,No,71,Okra,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Upland,Not,No,62,Okra,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Upland,Organic,No,65,Kangkung,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Upland,NPK,Yes,69,Corn,Viable,Good
27,150,39,22,7.4,2,Sandy,Upland,Ammonium Sulfate,No,69,Chili,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Slope,Not,No,52,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Slope,Organic,No,51,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Sandy,Slope,NPK,Yes,51,Kangkung,Viable,Fair
27,150,39,22,7.4,2,Sandy,Slope,Ammonium Sulfate,No,59,Okra,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Lowland,Not,No,91,Kangkung,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Lowland,Organic,No,91,Chili,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Lowland,NPK,No,96,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Lowland,Ammonium Sulfate,No,91,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Upland,Not,No,81,Chili,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Upland,Organic,No,81,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Upland,NPK,No,90,Okra,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Upland,Ammonium Sulfate,No,81,Chili,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Slope,Not,No,74,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Slope,Organic,No,75,Kangkung,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Slope,NPK,No,71,Chili,Not Viable,Poor
27,150,39,22,7.4,2,Clay,Slope,Ammonium Sulfate,No,75,Corn,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Lowland,Not,No,80,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Lowland,Organic,Yes,83,Chili,Viable,Excellent
27,150,39,22,7.4,2,Loam,Lowland,NPK,No,89,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Lowland,Ammonium Sulfate,No,83,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Upland,Not,No,80,Kangkung,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Upland,Organic,Yes,73,Sweet Potato,Viable,Excellent
27,150,39,22,7.4,2,Loam,Upland,NPK,No,74,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Upland,Ammonium Sulfate,No,74,Kangkung,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Slope,Not,No,69,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Slope,Organic,Yes,67,Chili,Viable,Good
27,150,39,22,7.4,2,Loam,Slope,NPK,No,61,Sweet Potato,Not Viable,Poor
27,150,39,22,7.4,2,Loam,Slope,Ammonium Sulfate,No,64,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Lowland,Not,No,84,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Lowland,Organic,No,89,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Lowland,NPK,Yes,84,Kangkung,Viable,Excellent
28,170,43,25,6.9,3,Sandy,Lowland,Ammonium Sulfate,No,90,Corn,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Upland,Not,No,74,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Upland,Organic,No,77,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Upland,NPK,Yes,75,Chili,Viable,Excellent
28,170,43,25,6.9,3,Sandy,Upland,Ammonium Sulfate,No,72,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Slope,Not,No,64,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Slope,Organic,No,63,Corn,Not Viable,Poor
28,170,43,25,6.9,3,Sandy,Slope,NPK,Yes,63,Sweet Potato,Viable,Good
28,170,43,25,6.9,3,Sandy,Slope,Ammonium Sulfate,No,64,Corn,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Lowland,NPK,No,100,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Upland,Not,No,92,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Upland,Organic,No,94,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Upland,NPK,No,99,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Upland,Ammonium Sulfate,No,92,Okra,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Slope,Not,No,90,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Slope,Organic,No,80,Sweet Potato,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Slope,NPK,No,86,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Clay,Slope,Ammonium Sulfate,No,85,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Lowland,Not,No,95,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Lowland,Organic,Yes,90,Corn,Viable,Excellent
28,170,43,25,6.9,3,Loam,Lowland,NPK,No,97,Corn,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Lowland,Ammonium Sulfate,No,91,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Upland,Not,No,86,Okra,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Upland,Organic,Yes,83,Chili,Viable,Excellent
28,170,43,25,6.9,3,Loam,Upland,NPK,No,86,Kangkung,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Upland,Ammonium Sulfate,No,80,Corn,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Slope,Not,No,75,Chili,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Slope,Organic,Yes,75,Corn,Viable,Excellent
28,170,43,25,6.9,3,Loam,Slope,NPK,No,72,Okra,Not Viable,Poor
28,170,43,25,6.9,3,Loam,Slope,Ammonium Sulfate,No,72,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Lowland,Not,No,66,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Lowland,Organic,No,70,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Lowland,NPK,Yes,71,Kangkung,Viable,Excellent
29,140,37,20,7.9,2,Sandy,Lowland,Ammonium Sulfate,No,70,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Upland,Not,No,56,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Upland,Organic,No,57,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Upland,NPK,Yes,56,Okra,Viable,Good
29,140,37,20,7.9,2,Sandy,Upland,Ammonium Sulfate,No,59,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Slope,Not,No,55,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Slope,Organic,No,52,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Sandy,Slope,NPK,Yes,55,Kangkung,Viable,Good
29,140,37,20,7.9,2,Sandy,Slope,Ammonium Sulfate,No,53,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Lowland,Not,No,87,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Lowland,Organic,No,93,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Lowland,NPK,No,94,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Lowland,Ammonium Sulfate,No,87,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Upland,Not,No,77,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Upland,Organic,No,81,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Upland,NPK,No,76,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Upland,Ammonium Sulfate,No,76,Corn,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Slope,Not,No,69,Corn,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Slope,Organic,No,65,Kangkung,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Slope,NPK,No,75,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Clay,Slope,Ammonium Sulfate,No,67,Corn,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Lowland,Not,No,84,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Lowland,Organic,Yes,78,Chili,Viable,Excellent
29,140,37,20,7.9,2,Loam,Lowland,NPK,No,77,Corn,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Lowland,Ammonium Sulfate,No,85,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Upland,Not,No,70,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Upland,Organic,Yes,73,Chili,Viable,Excellent
29,140,37,20,7.9,2,Loam,Upland,NPK,No,67,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Upland,Ammonium Sulfate,No,71,Chili,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Slope,Not,No,64,Okra,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Slope,Organic,Yes,63,Corn,Viable,Good
29,140,37,20,7.9,2,Loam,Slope,NPK,No,61,Sweet Potato,Not Viable,Poor
29,140,37,20,7.9,2,Loam,Slope,Ammonium Sulfate,No,56,Okra,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Lowland,Not,No,77,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Lowland,Organic,No,77,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Lowland,NPK,Yes,81,Corn,Viable,Excellent
30,160,42,24,7.3,2,Sandy,Lowland,Ammonium Sulfate,No,76,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Upland,Not,No,68,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Upland,Organic,No,65,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Upland,NPK,Yes,67,Sweet Potato,Viable,Good
30,160,42,24,7.3,2,Sandy,Upland,Ammonium Sulfate,No,73,Okra,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Slope,Not,No,60,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Slope,Organic,No,60,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Sandy,Slope,NPK,Yes,60,Sweet Potato,Viable,Good
30,160,42,24,7.3,2,Sandy,Slope,Ammonium Sulfate,No,57,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Lowland,Organic,No,98,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Lowland,NPK,No,99,Kangkung,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Lowland,Ammonium Sulfate,No,99,Kangkung,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Upland,Not,No,87,Corn,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Upland,Organic,No,91,Kangkung,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Upland,NPK,No,93,Corn,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Upland,Ammonium Sulfate,No,92,Corn,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Slope,Not,No,82,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Slope,Organic,No,80,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Slope,NPK,No,83,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Clay,Slope,Ammonium Sulfate,No,83,Okra,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Lowland,Not,No,94,Okra,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Lowland,Organic,Yes,94,Sweet Potato,Viable,Excellent
30,160,42,24,7.3,2,Loam,Lowland,NPK,No,94,Corn,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Lowland,Ammonium Sulfate,No,85,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Upland,Not,No,77,Corn,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Upland,Organic,Yes,78,Kangkung,Viable,Excellent
30,160,42,24,7.3,2,Loam,Upland,NPK,No,77,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Upland,Ammonium Sulfate,No,79,Chili,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Slope,Not,No,75,Sweet Potato,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Slope,Organic,Yes,73,Chili,Viable,Excellent
30,160,42,24,7.3,2,Loam,Slope,NPK,No,70,Kangkung,Not Viable,Poor
30,160,42,24,7.3,2,Loam,Slope,Ammonium Sulfate,No,72,Kangkung,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Lowland,Not,No,94,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Lowland,Organic,No,87,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Lowland,NPK,Yes,85,Okra,Viable,Excellent
31,180,45,27,6.6,3,Sandy,Lowland,Ammonium Sulfate,No,93,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Upland,Not,No,78,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Upland,Organic,No,80,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Upland,NPK,Yes,82,Okra,Viable,Excellent
31,180,45,27,6.6,3,Sandy,Upland,Ammonium Sulfate,No,76,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Slope,Not,No,72,Okra,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Slope,Organic,No,69,Okra,Not Viable,Poor
31,180,45,27,6.6,3,Sandy,Slope,NPK,Yes,73,Kangkung,Viable,Excellent
31,180,45,27,6.6,3,Sandy,Slope,Ammonium Sulfate,No,67,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Lowland,NPK,No,100,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Upland,Organic,No,100,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Upland,NPK,No,98,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Upland,Ammonium Sulfate,No,96,Okra,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Slope,Not,No,90,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Slope,Organic,No,86,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Slope,NPK,No,94,Corn,Not Viable,Poor
31,180,45,27,6.6,3,Clay,Slope,Ammonium Sulfate,No,85,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Lowland,Organic,Yes,97,Kangkung,Viable,Excellent
31,180,45,27,6.6,3,Loam,Lowland,NPK,No,95,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Lowland,Ammonium Sulfate,No,96,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Upland,Not,No,90,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Upland,Organic,Yes,93,Okra,Viable,Excellent
31,180,45,27,6.6,3,Loam,Upland,NPK,No,89,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Upland,Ammonium Sulfate,No,85,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Slope,Not,No,78,Chili,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Slope,Organic,Yes,77,Corn,Viable,Excellent
31,180,45,27,6.6,3,Loam,Slope,NPK,No,76,Sweet Potato,Not Viable,Poor
31,180,45,27,6.6,3,Loam,Slope,Ammonium Sulfate,No,82,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Lowland,Not,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Lowland,Organic,No,100,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Lowland,NPK,Yes,100,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Upland,Not,No,95,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Upland,Organic,No,92,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Upland,NPK,Yes,90,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Upland,Ammonium Sulfate,No,91,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Slope,Not,No,85,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Slope,Organic,No,84,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Slope,NPK,Yes,87,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Sandy,Slope,Ammonium Sulfate,No,84,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Lowland,NPK,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Upland,Organic,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Upland,NPK,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Upland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Slope,Not,No,100,Sweet Potato,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Slope,Organic,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Slope,NPK,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Clay,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Lowland,Not,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Lowland,Organic,Yes,100,Sweet Potato,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Lowland,NPK,No,100,Kangkung,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Upland,Not,No,100,Corn,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Upland,Organic,Yes,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Upland,NPK,No,100,Chili,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Upland,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Slope,Not,No,95,Sweet Potato,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Slope,Organic,Yes,99,Okra,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Slope,NPK,No,96,Sweet Potato,Not Viable,Poor
32,210,50,31,5.2,5,Loam,Slope,Ammonium Sulfate,No,95,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Lowland,Not,No,98,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Lowland,Organic,No,93,Okra,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Lowland,NPK,Yes,97,Okra,Viable,Good
33,190,47,28,5.9,4,Sandy,Lowland,Ammonium Sulfate,No,92,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Upland,Not,No,87,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Upland,Organic,No,83,Okra,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Upland,NPK,Yes,84,Chili,Viable,Good
33,190,47,28,5.9,4,Sandy,Upland,Ammonium Sulfate,No,83,Okra,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Slope,Not,No,74,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Slope,Organic,No,71,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Sandy,Slope,NPK,Yes,75,Sweet Potato,Viable,Good
33,190,47,28,5.9,4,Sandy,Slope,Ammonium Sulfate,No,79,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Lowland,Organic,No,100,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Lowland,NPK,No,100,Okra,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Upland,Not,No,100,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Upland,NPK,No,100,Corn,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Slope,Not,No,99,Kangkung,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Slope,Organic,No,93,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Slope,NPK,No,97,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Clay,Slope,Ammonium Sulfate,No,97,Okra,Not Viable,Poor
